"brokered_by","status","price","bed","bath","acre_lot","street","city","state","zip_code","house_size","prev_sold_date"
20161,"for_sale                      ",299000,3,2,"0.25",1128254,"Urbandale","Iowa                          ","50322",1613,NULL
79025,"for_sale                      ",379900,4,4,"0.28",1173824,"Ankeny","Iowa                          ","50023",1902,"2007-06-27"
36890,"for_sale                      ",110000,1,1,"0.05",699420,"Ames","Iowa                          ","50014",644,NULL
20161,"for_sale                      ",289900,4,4,"0.25",500607,"Norwalk","Iowa                          ","50211",1435,"2022-03-22"
78435,"for_sale                      ",249900,3,2,"0.42",149550,"Nevada","Iowa                          ","50201",1404,NULL
79107,"for_sale                      ",285000,3,3,"0.24",1321941,"Ankeny","Iowa                          ","50023",1556,"2015-09-10"
79025,"for_sale                      ",139900,3,2,"0.27",304381,"Des Moines","Iowa                          ","50314",1080,"2017-11-08"
36057,"for_sale                      ",319900,3,3,"0.2",1610793,"Ankeny","Iowa                          ","50021",1842,"2013-09-09"
33745,"for_sale                      ",348000,3,3,"0.18",1126724,"Ankeny","Iowa                          ","50021",1659,NULL
46043,"for_sale                      ",246900,3,3,"0.06",721794,"Norwalk","Iowa                          ","50211",1470,NULL
81618,"for_sale                      ",380697,3,2,"0.23",285212,"Norwalk","Iowa                          ","50211",1492,NULL
81618,"for_sale                      ",397680,3,2,"0.28",448360,"Norwalk","Iowa                          ","50211",1492,NULL
79025,"for_sale                      ",384900,4,3,"0.24",224178,"Ankeny","Iowa                          ","50023",1411,"2020-04-13"
79025,"for_sale                      ",384900,4,3,"0.15",226887,"Ankeny","Iowa                          ","50023",1411,NULL
81618,"for_sale                      ",424419,4,3,"0.23",1583517,"Grimes","Iowa                          ","50111",2140,NULL
33745,"for_sale                      ",276000,3,3,"0.11",1482141,"Ankeny","Iowa                          ","50021",1318,NULL
81225,"for_sale                      ",520000,4,3,"0.2",690338,"Ankeny","Iowa                          ","50021",1801,NULL
81618,"for_sale                      ",476350,4,3,"0.18",444224,"Norwalk","Iowa                          ","50211",2044,NULL
36890,"for_sale                      ",290000,2,2,"0.1",699418,"Ames","Iowa                          ","50014",1155,NULL
81618,"for_sale                      ",199900,5,2,"0.28",241947,"Windsor Heights","Iowa                          ","50324",1120,"2009-12-02"
36891,"for_sale                      ",229900,3,3,"0.17",1608078,"Nevada","Iowa                          ","50201",1865,"2014-08-19"
93536,"for_sale                      ",95000,2,1,"0.11",507568,"Des Moines","Iowa                          ","50316",1044,"2021-01-14"
83598,"for_sale                      ",120000,3,2,"0.15",807192,"Des Moines","Iowa                          ","50315",1124,"2019-10-03"
47739,"for_sale                      ",204900,4,2,"0.24",249365,"Des Moines","Iowa                          ","50320",1224,"2006-12-04"
52526,"for_sale                      ",1700000,4,5,"48.18",761279,"Ames","Iowa                          ","50014",3574,NULL
22458,"for_sale                      ",1750000,3,8,"13.14",657588,"Ankeny","Iowa                          ","50021",8488,"2005-09-16"
20161,"for_sale                      ",259900,4,2,"0.24",1149014,"Ankeny","Iowa                          ","50021",1007,"2019-03-13"
78435,"for_sale                      ",79000,1,1,"0.14",714600,"Des Moines","Iowa                          ","50317",708,"2018-09-18"
11256,"for_sale                      ",124999,2,1,"0.15",291329,"Des Moines","Iowa                          ","50317",652,NULL
42921,"for_sale                      ",260000,3,2,"0.48",1538776,"Des Moines","Iowa                          ","50313",1821,NULL
33745,"for_sale                      ",499400,4,4,"0.46",235147,"Granger","Iowa                          ","50109",2236,"2014-02-28"
27734,"for_sale                      ",154900,2,2,"0.1",1694306,"Urbandale","Iowa                          ","50322",1052,"2018-03-29"
23989,"for_sale                      ",449000,5,4,"0.33",1581316,"Ankeny","Iowa                          ","50021",2352,"2008-10-27"
47727,"for_sale                      ",179900,4,2,"0.44",1012698,"Nevada","Iowa                          ","50201",1502,"2021-04-22"
53207,"for_sale                      ",145000,2,1,"0.23",875750,"Des Moines","Iowa                          ","50310",753,"2021-06-11"
36058,"for_sale                      ",254900,3,2,"1.5",407737,"Boone","Iowa                          ","50036",1576,NULL
78435,"for_sale                      ",199900,2,2,"0.21",580865,"Nevada","Iowa                          ","50201",1271,NULL
93536,"for_sale                      ",285000,4,4,"0.45",854756,"Des Moines","Iowa                          ","50310",1868,NULL
103291,"for_sale                      ",125000,2,2,"0.16",56576,"Nevada","Iowa                          ","50201",1248,"2009-11-12"
16143,"for_sale                      ",188750,3,2,"0.18",442728,"Des Moines","Iowa                          ","50314",1325,"2008-02-25"
74003,"for_sale                      ",135000,2,2,"0.14",1674730,"Des Moines","Iowa                          ","50315",1162,"2016-03-24"
8065,"for_sale                      ",215000,2,2,"0.1",1236621,"Des Moines","Iowa                          ","50311",1260,"2015-10-30"
75009,"for_sale                      ",219000,3,1,"0.18",1631250,"Urbandale","Iowa                          ","50322",960,"2012-07-24"
47725,"for_sale                      ",182500,5,1,"0.17",1123666,"Des Moines","Iowa                          ","50317",1026,"2018-05-04"
20161,"for_sale                      ",314900,4,3,"0.27",1171791,"Bondurant","Iowa                          ","50035",1186,"2016-04-26"
79025,"for_sale                      ",254500,4,2,"0.18",1099340,"Des Moines","Iowa                          ","50315",1454,"2021-09-23"
72439,"for_sale                      ",175000,3,1,"0.24",716365,"Des Moines","Iowa                          ","50320",912,NULL
81225,"for_sale                      ",299000,4,3,"0.19",1215938,"Ankeny","Iowa                          ","50023",922,"2005-03-04"
75009,"for_sale                      ",255000,3,3,"0.34",1302270,"Des Moines","Iowa                          ","50315",1364,"2017-03-06"
79029,"for_sale                      ",215000,3,2,"0.19",1332656,"Des Moines","Iowa                          ","50315",1234,"2017-10-31"
47743,"for_sale                      ",340000,3,3,"0.06",1441570,"West Des Moines","Iowa                          ","50266",1472,NULL
53207,"for_sale                      ",555000,5,4,"1.92",1414585,"Carlisle","Iowa                          ","50047",3692,"2010-12-28"
79107,"for_sale                      ",45000,4,2,"0.19",613653,"Roland","Iowa                          ","50236",1437,"2019-06-25"
47743,"for_sale                      ",179000,2,2,"0.16",1059865,"Des Moines","Iowa                          ","50315",908,"2005-03-23"
33745,"for_sale                      ",370450,3,2,"0.22",966150,"Bondurant","Iowa                          ","50035",1454,NULL
46043,"for_sale                      ",257900,3,2,"0.1",300201,"Carlisle","Iowa                          ","50047",1251,NULL
83598,"for_sale                      ",65000,3,1,"0.17",572026,"Des Moines","Iowa                          ","50310",976,NULL
93536,"for_sale                      ",165000,4,3,"0.14",139315,"Des Moines","Iowa                          ","50311",3130,"2021-04-19"
79029,"for_sale                      ",463171,4,3,"0.38",442995,"Ankeny","Iowa                          ","50023",2127,"2020-10-27"
33745,"for_sale                      ",387700,3,2,"0.22",950140,"Bondurant","Iowa                          ","50035",1605,NULL
46043,"for_sale                      ",467400,3,3,"0.03",1274227,"Des Moines","Iowa                          ","50309",1782,NULL
46043,"for_sale                      ",496900,3,3,"0.02",1236957,"Des Moines","Iowa                          ","50309",1538,NULL
46043,"for_sale                      ",404900,2,2,"0.18",1535018,"Des Moines","Iowa                          ","50313",1597,"2021-07-22"
46043,"for_sale                      ",521900,3,3,"0.03",1233449,"Des Moines","Iowa                          ","50309",1524,"2021-06-30"
46043,"for_sale                      ",389900,3,2,"0.18",1542826,"Des Moines","Iowa                          ","50313",1661,"2021-07-07"
46043,"for_sale                      ",511900,3,3,"0.03",1239813,"Des Moines","Iowa                          ","50309",1524,NULL
46043,"for_sale                      ",669900,3,3,"0.03",1727156,"Des Moines","Iowa                          ","50309",2232,NULL
79029,"for_sale                      ",449900,4,3,"0.22",1015709,"Ankeny","Iowa                          ","50023",1495,"2020-03-25"
78435,"for_sale                      ",549900,5,3,"0.24",1401779,"Urbandale","Iowa                          ","50323",1894,"2021-04-29"
81618,"for_sale                      ",456304,4,3,"0.23",672671,"Bondurant","Iowa                          ","50035",1543,NULL
46043,"for_sale                      ",491900,3,3,"0.03",1202393,"Des Moines","Iowa                          ","50309",1524,NULL
46043,"for_sale                      ",507000,3,3,"0.03",1191191,"Des Moines","Iowa                          ","50309",1484,"2021-09-02"
46043,"for_sale                      ",481900,3,3,"0.03",1197762,"Des Moines","Iowa                          ","50309",1498,NULL
46253,"for_sale                      ",478048,3,2,"0.71",1231759,"Ames","Iowa                          ","50014",1800,NULL
79025,"for_sale                      ",115000,3,2,"0.27",625372,"Woodward","Iowa                          ","50276",1596,"2015-10-27"
78435,"for_sale                      ",184900,3,1,"0.2",736839,"Altoona","Iowa                          ","50009",960,"2019-03-26"
75009,"for_sale                      ",275000,4,2,"0.36",486331,"West Des Moines","Iowa                          ","50265",1582,"2010-06-30"
68653,"for_sale                      ",299900,4,4,"0.17",1553119,"West Des Moines","Iowa                          ","50266",1783,"1998-05-11"
8065,"for_sale                      ",200000,4,2,"0.17",1352725,"Des Moines","Iowa                          ","50314",2341,"2014-06-18"
74003,"for_sale                      ",112000,2,1,"0.15",744849,"Des Moines","Iowa                          ","50316",976,NULL
81618,"for_sale                      ",95000,2,1,"0.17",1022539,"Des Moines","Iowa                          ","50317",624,NULL
65556,"for_sale                      ",154000,2,2,"0.1",22222,"Des Moines","Iowa                          ","50311",1052,NULL
83471,"for_sale                      ",339900,3,2,"0.97",404556,"Slater","Iowa                          ","50244",1466,"2013-01-30"
78435,"for_sale                      ",190000,3,2,"0.13",719518,"West Des Moines","Iowa                          ","50265",1102,"2019-10-25"
11256,"for_sale                      ",224900,3,2,"1.34",1014592,"Granger","Iowa                          ","50109",1456,"2020-09-28"
83598,"for_sale                      ",164900,2,1,"0.15",338024,"Des Moines","Iowa                          ","50314",887,NULL
81618,"for_sale                      ",249900,3,2,"0.25",1097441,"Des Moines","Iowa                          ","50321",1548,"2019-08-12"
30608,"for_sale                      ",165000,3,1,"0.24",1630468,"Des Moines","Iowa                          ","50315",1188,"2020-04-07"
81618,"for_sale                      ",285000,3,3,"0.16",930493,"Ankeny","Iowa                          ","50023",1475,"2016-02-26"
81618,"for_sale                      ",354990,4,3,"0.19",900915,"Ankeny","Iowa                          ","50023",2110,NULL
16143,"for_sale                      ",195000,3,1,"0.16",1466285,"Ames","Iowa                          ","50010",864,"2020-06-12"
79025,"for_sale                      ",287000,3,2,"1",1189134,"Carlisle","Iowa                          ","50047",1352,NULL
47727,"for_sale                      ",230000,3,3,"0.04",1435477,"Johnston","Iowa                          ","50131",1520,"2019-09-30"
79237,"for_sale                      ",269900,3,3,"0.22",1258962,"Pleasant Hill","Iowa                          ","50327",1612,NULL
39337,"for_sale                      ",219000,4,2,"0.23",1125953,"Urbandale","Iowa                          ","50322",1109,"2007-07-09"
11256,"for_sale                      ",535000,5,4,"1.81",1537877,"Pleasant Hill","Iowa                          ","50327",2085,"2011-01-20"
79029,"for_sale                      ",369750,3,2,"0.18",532923,"Altoona","Iowa                          ","50009",1366,NULL
81618,"for_sale                      ",235000,4,3,"0.04",1804497,"Johnston","Iowa                          ","50131",1572,"2017-12-20"
79169,"for_sale                      ",599900,5,5,"0.56",1016751,"Des Moines","Iowa                          ","50321",3490,"2013-06-14"
83598,"for_sale                      ",137000,2,1,"0.11",863956,"Des Moines","Iowa                          ","50310",753,NULL
78435,"for_sale                      ",259000,2,3,"0.45",1365845,"Nevada","Iowa                          ","50201",1560,NULL
74003,"for_sale                      ",129900,2,1,"0.17",899925,"Des Moines","Iowa                          ","50317",998,NULL
83471,"for_sale                      ",195900,2,2,"0.13",1158780,"Norwalk","Iowa                          ","50211",1292,"2018-12-13"
79025,"for_sale                      ",515000,4,3,"0.23",935200,"Ankeny","Iowa                          ","50023",1726,NULL
79025,"for_sale                      ",215000,3,2,"0.25",236069,"Boone","Iowa                          ","50036",1840,"2020-07-02"
78435,"for_sale                      ",169900,4,1,"0.1",676903,"Des Moines","Iowa                          ","50313",826,"2020-02-03"
83598,"for_sale                      ",154900,3,2,"0.21",1550320,"Des Moines","Iowa                          ","50315",1102,"2008-04-09"
78435,"for_sale                      ",189900,3,2,"0.22",505910,"Nevada","Iowa                          ","50201",954,"2011-03-18"
16143,"for_sale                      ",186500,2,3,"0.13",533669,"Ankeny","Iowa                          ","50023",1404,"2018-04-12"
41688,"for_sale                      ",97500,2,1,"0.16",459471,"Boone","Iowa                          ","50036",672,"2016-01-04"
47726,"for_sale                      ",224000,3,3,"0.03",747676,"Ankeny","Iowa                          ","50021",1473,"2020-03-11"
79025,"for_sale                      ",315000,3,4,"0.27",923822,"Des Moines","Iowa                          ","50320",1858,NULL
83598,"for_sale                      ",214900,2,3,"0.03",81378,"Urbandale","Iowa                          ","50322",1400,"2018-05-14"
83598,"for_sale                      ",219900,4,2,"0.21",224074,"Des Moines","Iowa                          ","50315",840,"2015-11-09"
8065,"for_sale                      ",259900,3,2,"0.39",1019340,"West Des Moines","Iowa                          ","50265",1501,NULL
81704,"for_sale                      ",259900,3,3,"0.23",397422,"Ames","Iowa                          ","50010",1309,"2019-05-10"
16143,"for_sale                      ",379900,4,4,"0.21",1352969,"Ames","Iowa                          ","50014",1852,"2015-06-19"
78435,"for_sale                      ",554900,5,3,"0.29",490736,"Polk City","Iowa                          ","50226",1694,NULL
79029,"for_sale                      ",465000,6,3,"1.04",108920,"Granger","Iowa                          ","50109",1598,"2016-03-22"
47743,"for_sale                      ",179900,3,2,"0.24",573212,"Des Moines","Iowa                          ","50316",2130,NULL
102477,"for_sale                      ",46000,2,1,"0.15",493576,"Des Moines","Iowa                          ","50314",680,NULL
8065,"for_sale                      ",158000,3,2,"0.12",340624,"Des Moines","Iowa                          ","50316",1471,"2006-05-11"
83598,"for_sale                      ",159900,2,1,"0.26",1076662,"Urbandale","Iowa                          ","50322",734,NULL
36057,"for_sale                      ",350000,4,2,"6.56",762026,"Boone","Iowa                          ","50036",2322,NULL
79025,"for_sale                      ",150000,3,1,"0.14",238630,"Des Moines","Iowa                          ","50314",1386,"2014-04-11"
34634,"for_sale                      ",219900,3,2,"0.09",734945,"West Des Moines","Iowa                          ","50266",1578,NULL
47739,"for_sale                      ",235000,3,3,"0.22",334524,"Des Moines","Iowa                          ","50314",1767,"2013-12-02"
79025,"for_sale                      ",335000,3,4,"0.22",911344,"Des Moines","Iowa                          ","50310",1678,"2020-04-14"
81618,"for_sale                      ",245000,2,3,"0.06",356645,"Clive","Iowa                          ","50325",1472,"2016-07-05"
79029,"for_sale                      ",265000,3,3,"0.16",1617375,"Ankeny","Iowa                          ","50021",1092,"2013-01-04"
33745,"for_sale                      ",457000,4,3,"0.34",1384597,"Urbandale","Iowa                          ","50323",2215,"2020-06-11"
74003,"for_sale                      ",219500,2,2,"0.19",742388,"Des Moines","Iowa                          ","50310",1004,"2011-12-14"
47743,"for_sale                      ",185000,3,3,"0.08",28015,"Norwalk","Iowa                          ","50211",1244,"2017-12-07"
8065,"for_sale                      ",275000,3,3,"0.06",1203387,"Urbandale","Iowa                          ","50323",1293,"2003-08-26"
84534,"for_sale                      ",200000,5,2,"0.23",1288314,"Des Moines","Iowa                          ","50310",1108,"2007-05-23"
74003,"for_sale                      ",249000,4,3,"0.32",1126581,"Des Moines","Iowa                          ","50320",1084,"2021-03-26"
79237,"for_sale                      ",369900,5,3,"0.32",485684,"Pleasant Hill","Iowa                          ","50327",1426,"2015-07-21"
93536,"for_sale                      ",540000,5,4,"0.63",1356272,"Urbandale","Iowa                          ","50323",2606,"2014-01-17"
81225,"for_sale                      ",134700,2,1,"0.13",745573,"Des Moines","Iowa                          ","50315",1019,NULL
81618,"for_sale                      ",165000,3,1,"0.32",1766365,"Norwalk","Iowa                          ","50211",1119,"2013-05-16"
78436,"for_sale                      ",84900,2,2,"2.59",921662,"Roland","Iowa                          ","50236",995,NULL
81704,"for_sale                      ",84900,2,2,"2.59",921662,"Roland","Iowa                          ","50236",995,NULL
78435,"for_sale                      ",189900,3,1,"0.16",554542,"Nevada","Iowa                          ","50201",1408,"2020-04-20"
20161,"for_sale                      ",140000,3,1,"0.55",1274449,"Des Moines","Iowa                          ","50317",1152,NULL
93716,"for_sale                      ",299000,4,2,"1.57",509254,"Des Moines","Iowa                          ","50320",1962,NULL
93536,"for_sale                      ",142500,4,2,"0.17",446008,"Des Moines","Iowa                          ","50317",1097,"2021-01-14"
102477,"for_sale                      ",155000,2,1,"0.15",827711,"Des Moines","Iowa                          ","50310",960,NULL
81225,"for_sale                      ",164000,3,1,"0.3",1803097,"Des Moines","Iowa                          ","50315",1417,NULL
16143,"for_sale                      ",265000,4,1,"0.1",974856,"Ames","Iowa                          ","50014",1520,NULL
93536,"for_sale                      ",174000,2,2,"0.08",1325422,"Altoona","Iowa                          ","50009",1164,"2020-03-10"
16143,"for_sale                      ",265000,3,2,"0.14",936209,"Ames","Iowa                          ","50014",1268,NULL
53207,"for_sale                      ",1350000,5,5,"1.33",1274348,"West Des Moines","Iowa                          ","50265",4808,NULL
16143,"for_sale                      ",209000,2,2,"0.34",577145,"Des Moines","Iowa                          ","50314",816,"2013-02-08"
47727,"for_sale                      ",1060000,4,3,"0.38",497432,"Des Moines","Iowa                          ","50315",2729,NULL
78435,"for_sale                      ",529900,5,3,"0.47",464324,"Urbandale","Iowa                          ","50323",1646,NULL
46253,"for_sale                      ",550401,4,3,"0.3",1231513,"Ames","Iowa                          ","50014",1558,NULL
47743,"for_sale                      ",995000,5,5,"6.42",1642567,"Ankeny","Iowa                          ","50021",4234,NULL
81225,"for_sale                      ",574900,3,3,"0.12",1490483,"Ankeny","Iowa                          ","50021",2800,NULL
79025,"for_sale                      ",519825,5,3,"0.27",899540,"Norwalk","Iowa                          ","50211",1760,NULL
81225,"for_sale                      ",484900,2,2,"0.12",1490871,"Ankeny","Iowa                          ","50021",1888,NULL
81225,"for_sale                      ",489900,2,2,"0.12",47852,"Ankeny","Iowa                          ","50021",1766,NULL
79237,"for_sale                      ",659000,4,3,"0.24",1320986,"Urbandale","Iowa                          ","50323",1825,"2021-07-22"
47743,"for_sale                      ",514520,4,3,"0.22",929598,"Norwalk","Iowa                          ","50211",1519,NULL
106323,"for_sale                      ",67000,2,1,"0.08",974973,"Audubon","Iowa                          ","50025",1006,"2019-01-29"
85936,"for_sale                      ",299900,5,2,"10",529440,"Audubon","Iowa                          ","50025",1848,NULL
93465,"for_sale                      ",215000,3,2,"0.29",1583634,"Audubon","Iowa                          ","50025",1092,"2016-08-22"
7124,"for_sale                      ",489000,6,5,"1.21",1461857,"Audubon","Iowa                          ","50025",3602,NULL
64012,"for_sale                      ",186000,4,3,"0.3",969505,"Audubon","Iowa                          ","50025",2320,"2020-10-26"
7124,"for_sale                      ",186000,4,3,"0.17",689932,"Audubon","Iowa                          ","50025",2642,"2018-02-23"
47733,"for_sale                      ",450000,4,2,"27.42",731012,"Corydon","Iowa                          ","50060",2751,"2019-11-12"
103150,"for_sale                      ",230000,3,2,"1.92",68003,"Decatur","Iowa                          ","50067",1332,NULL
55588,"for_sale                      ",449900,5,5,"2.76",86420,"New Sharon","Iowa                          ","50207",2268,NULL
57681,"for_sale                      ",94900,2,1,"0.2",1347836,"Sigourney","Iowa                          ","52591",1480,"2018-08-20"
1571,"for_sale                      ",129000,3,2,"0.26",1675108,"Montezuma","Iowa                          ","50171",1144,"2021-12-21"
1571,"for_sale                      ",109000,4,2,"0.2",639254,"Montezuma","Iowa                          ","50171",1788,"2019-07-11"
79057,"for_sale                      ",139900,4,2,"0.28",1487758,"Sigourney","Iowa                          ","52591",1332,"2020-12-09"
47727,"for_sale                      ",125000,3,2,"2.11",1296634,"Searsboro","Iowa                          ","50242",1456,NULL
57678,"for_sale                      ",139900,2,1,"0.47",1591124,"Sigourney","Iowa                          ","52591",963,NULL
14211,"for_sale                      ",60000,3,2,"0.28",1158711,"Deep River","Iowa                          ","52222",1052,NULL
1571,"for_sale                      ",151500,3,1,"0.4",1163443,"Montezuma","Iowa                          ","50171",1100,"2021-05-25"
45180,"for_sale                      ",149000,4,1,"0.2",202333,"Sigourney","Iowa                          ","52591",1955,"2016-07-20"
73561,"for_sale                      ",175000,3,3,"0.19",1116407,"Montezuma","Iowa                          ","50171",1730,NULL
45180,"for_sale                      ",85000,2,2,"0.11",1159854,"Sigourney","Iowa                          ","52591",1344,"2012-05-25"
78013,"for_sale                      ",60000,2,1,"0.22",624606,"Searsboro","Iowa                          ","50242",842,"2009-06-05"
11256,"for_sale                      ",229999,2,2,"0.22",1166199,"Lynnville","Iowa                          ","50153",1016,NULL
47742,"for_sale                      ",163000,2,1,"0.45",35413,"Montezuma","Iowa                          ","50171",1488,"2021-12-17"
47742,"for_sale                      ",199400,3,1,"0.66",200093,"Montezuma","Iowa                          ","50171",792,NULL
79057,"for_sale                      ",125000,3,1,"0.13",167903,"Keswick","Iowa                          ","50136",3828,NULL
14211,"for_sale                      ",165900,4,3,"0.2",634812,"Montezuma","Iowa                          ","50171",1722,"2016-06-24"
47719,"for_sale                      ",229900,3,2,"0.2",180669,"Sigourney","Iowa                          ","52591",1248,"2022-05-21"
87601,"for_sale                      ",94900,3,2,"0.18",969504,"Keswick","Iowa                          ","50136",1320,"2018-02-09"
73561,"for_sale                      ",389000,6,4,"1.22",398753,"Montezuma","Iowa                          ","50171",4598,NULL
45180,"for_sale                      ",127500,2,2,"0.1",620212,"Sigourney","Iowa                          ","52591",1128,NULL
14211,"for_sale                      ",399900,2,2,"0.23",939531,"Montezuma","Iowa                          ","50171",768,NULL
47719,"for_sale                      ",649900,4,2,"29",678334,"Webster","Iowa                          ","52355",3940,NULL
51298,"for_sale                      ",185000,4,3,"0.2",1184216,"Montezuma","Iowa                          ","50171",2490,NULL
47719,"for_sale                      ",569000,3,4,"0.54",45821,"Sigourney","Iowa                          ","52591",4411,"2022-04-21"
73561,"for_sale                      ",425000,2,1,"0.21",360694,"Montezuma","Iowa                          ","50171",862,"2021-07-16"
73561,"for_sale                      ",295000,2,2,"0.14",532282,"Montezuma","Iowa                          ","50171",1280,NULL
47742,"for_sale                      ",648400,3,4,"0.32",703822,"Montezuma","Iowa                          ","50171",1860,"2017-07-21"
73561,"for_sale                      ",739000,4,2,"0.21",132767,"Montezuma","Iowa                          ","50171",1097,"2021-04-23"
79025,"for_sale                      ",384900,3,3,"0.26",1109382,"Montezuma","Iowa                          ","50171",1401,"2021-09-01"
30452,"for_sale                      ",594900,3,1,"0.24",398942,"Montezuma","Iowa                          ","50171",910,NULL
73561,"for_sale                      ",765000,5,3,"0.39",65004,"Montezuma","Iowa                          ","50171",2241,"2019-06-03"
30452,"for_sale                      ",594900,3,1,"0.24",398941,"Montezuma","Iowa                          ","50171",1820,"2007-07-11"
79027,"for_sale                      ",134500,3,1,"0.2",637981,"Altoona","Iowa                          ","50009",1172,"2014-08-01"
22459,"for_sale                      ",280000,3,3,"0.12",429524,"Altoona","Iowa                          ","50009",1340,"2018-06-20"
79025,"for_sale                      ",372250,4,3,"0.16",507538,"Altoona","Iowa                          ","50009",1554,NULL
79025,"for_sale                      ",339100,3,2,"0.16",528310,"Altoona","Iowa                          ","50009",1269,"2021-05-24"
79029,"for_sale                      ",469900,5,3,"0.29",1713092,"Altoona","Iowa                          ","50009",1710,NULL
79025,"for_sale                      ",393700,4,3,"0.21",543510,"Altoona","Iowa                          ","50009",1845,NULL
33745,"for_sale                      ",457900,4,3,"0.24",973616,"Altoona","Iowa                          ","50009",2215,NULL
46043,"for_sale                      ",339900,3,2,"0.22",1788308,"Altoona","Iowa                          ","50009",1421,NULL
78435,"for_sale                      ",281500,3,2,"0.26",850360,"Altoona","Iowa                          ","50009",1166,NULL
78435,"for_sale                      ",300500,2,2,"0.24",42326,"Altoona","Iowa                          ","50009",1319,NULL
83598,"for_sale                      ",365320,4,3,"0.25",1498410,"Altoona","Iowa                          ","50009",1809,NULL
78435,"for_sale                      ",298000,3,3,"0.17",1772746,"Altoona","Iowa                          ","50009",1500,NULL
78435,"for_sale                      ",292500,2,2,"0.17",832339,"Altoona","Iowa                          ","50009",1218,NULL
46043,"for_sale                      ",309900,3,3,"0.13",391478,"Altoona","Iowa                          ","50009",1342,NULL
78435,"for_sale                      ",273500,3,2,"0.16",874926,"Altoona","Iowa                          ","50009",1166,NULL
78670,"for_sale                      ",321000,3,3,"0.14",826951,"Altoona","Iowa                          ","50009",1364,NULL
69009,"for_sale                      ",128000,3,1,"0.17",803703,"Ames","Iowa                          ","50014",878,NULL
78435,"for_sale                      ",192000,3,2,"0.1",1267355,"Ames","Iowa                          ","50014",848,"2019-08-05"
79107,"for_sale                      ",111000,1,1,"0.21",216350,"Ames","Iowa                          ","50014",640,"2015-02-04"
29375,"for_sale                      ",299990,3,2,"0.08",1050041,"Ankeny","Iowa                          ","50021",1272,"2020-11-20"
29375,"for_sale                      ",359990,3,2,"0.08",1220899,"Ankeny","Iowa                          ","50021",1498,NULL
33745,"for_sale                      ",353000,2,2,"0.15",1179101,"Ankeny","Iowa                          ","50021",1421,NULL
79029,"for_sale                      ",337000,3,3,"0.18",1581318,"Ankeny","Iowa                          ","50021",1673,NULL
81225,"for_sale                      ",549987,3,3,"0.01",1488857,"Ankeny","Iowa                          ","50021",2812,NULL
79029,"for_sale                      ",799900,7,5,"0.3",959684,"Ankeny","Iowa                          ","50021",3047,"2021-06-28"
81618,"for_sale                      ",399900,3,2,"0.19",1074666,"Ankeny","Iowa                          ","50021",1506,"2021-03-17"
79025,"for_sale                      ",349810,3,2,"0.19",1124820,"Ankeny","Iowa                          ","50021",1474,NULL
79029,"for_sale                      ",353000,3,3,"0.18",1173438,"Ankeny","Iowa                          ","50021",1673,NULL
33745,"for_sale                      ",352000,4,3,"0.11",1594584,"Ankeny","Iowa                          ","50021",1258,NULL
22459,"for_sale                      ",565000,4,5,"0.29",1322839,"Ankeny","Iowa                          ","50021",1975,NULL
33745,"for_sale                      ",276000,3,3,"0.11",1578915,"Ankeny","Iowa                          ","50021",1318,NULL
79025,"for_sale                      ",819900,5,4,"0.25",1473193,"Ankeny","Iowa                          ","50021",2543,NULL
33745,"for_sale                      ",387000,4,3,"0.15",1176734,"Ankeny","Iowa                          ","50021",1433,NULL
33745,"for_sale                      ",356800,3,2,"0.15",1173260,"Ankeny","Iowa                          ","50021",1440,NULL
29375,"for_sale                      ",329990,3,2,"0.08",1182546,"Ankeny","Iowa                          ","50021",1498,NULL
33745,"for_sale                      ",352000,4,3,"0.12",1582450,"Ankeny","Iowa                          ","50021",1273,NULL
33745,"for_sale                      ",313000,4,3,"0.12",1583519,"Ankeny","Iowa                          ","50021",1196,NULL
83598,"for_sale                      ",149900,3,1,"0.62",948817,"Panora","Iowa                          ","50216",1988,NULL
79026,"for_sale                      ",150000,3,1,"1.84",1577338,"Jamaica","Iowa                          ","50128",1320,NULL
49673,"for_sale                      ",164000,4,3,"0.42",1453532,"Jefferson","Iowa                          ","50129",2256,NULL
49673,"for_sale                      ",95000,4,3,"0.21",922825,"Jefferson","Iowa                          ","50129",2040,"2009-11-13"
78779,"for_sale                      ",169900,3,2,"0.4",1334579,"Jefferson","Iowa                          ","50129",1898,"2019-09-06"
1571,"for_sale                      ",136000,4,2,"0.24",1159854,"New Sharon","Iowa                          ","50207",1197,NULL
73561,"for_sale                      ",259000,4,3,"0.19",93783,"Montezuma","Iowa                          ","50171",1576,"2020-04-01"
16143,"for_sale                      ",132000,4,1,"0.2",937031,"New Sharon","Iowa                          ","50207",1076,"2018-11-30"
45180,"for_sale                      ",219000,4,3,"0.31",1678314,"Sigourney","Iowa                          ","52591",1999,"2020-08-17"
73561,"for_sale                      ",292000,2,1,"0.43",374629,"Montezuma","Iowa                          ","50171",888,"2016-06-28"
87601,"for_sale                      ",330000,4,3,"5.23",766989,"Victor","Iowa                          ","52347",2790,NULL
36411,"for_sale                      ",139000,5,1,"5.8",427946,"Lynnville","Iowa                          ","50153",1608,"2015-11-30"
47742,"for_sale                      ",1398000,5,4,"0.47",142700,"Montezuma","Iowa                          ","50171",3208,NULL
